Active Status,Type,Sku,Description,Sales Tax Code,Account,COGS Account,Asset Account,Accumulated Depreciation,Purchase Description,Quantity On Hand (2025),U/M,U/M Set,Cost,Preferred Vendor,Tax Agency,Price,Reorder Pt (Min),MPN,Category
Active,Inventory Part,BL-162,Bruce Lenore Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Bruce Lenore Pot,1,each (ea),Count in each,150,Bruce Lenore,,250,,,
Active,Inventory Part,BL-163,Bruce Lenore Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Bruce Lenore Pot,1,each (ea),Count in each,90,Bruce Lenore,,150,,,
Active,Inventory Part,BL-164,Bruce Lenore Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Bruce Lenore Pot,1,each (ea),Count in each,75,Bruce Lenore,,125,,,
Active,Inventory Part,BLACK-2L,T-Shirt Black XXL,Tax,Merchandise Sales,COG's:Merchandise,12100 · Inventory Asset,0,T-Shirt Black XXL,0,each (ea),Count in each,15,,,,,,
Active,Inventory Part,BLACK-3L,T-Shirt Black 3XL,Tax,Merchandise Sales,COG's:Merchandise,12100 · Inventory Asset,0,T-Shirt Black 3XL,1,each (ea),Count in each,15,,,,,,
Active,Inventory Part,BLACK-LG,T-Shirt Black Large,Tax,Merchandise Sales,COG's:Merchandise,12100 · Inventory Asset,0,T-Shirt Black Large,11,each (ea),Count in each,15,,,,,,
Active,Inventory Part,BLACK-ME,T-Shirt Black Medium,Tax,Merchandise Sales,COG's:Merchandise,12100 · Inventory Asset,0,T-Shirt Black Medium,6,each (ea),Count in each,15,,,,,,
Active,Inventory Part,BLACK-SM,T-Shirt Small,Tax,Merchandise Sales,COG's:Merchandise,12100 · Inventory Asset,0,T-Shirt Small,0,each (ea),Count in each,15,,,,,,
Active,Inventory Part,BLACK-XL,T-Shirt Black XL,Tax,Merchandise Sales,COG's:Merchandise,12100 · Inventory Asset,0,T-Shirt Black XL,6,each (ea),Count in each,15,,,,,,
Active,Inventory Part,BLACK-XS,T-Shirt Black XS,Tax,Merchandise Sales,COG's:Merchandise,12100 · Inventory Asset,0,T-Shirt Black XS,4,each (ea),Count in each,15,,,,,,
Active,Inventory Part,BT011,Tool,Tax,46000 · Sales Income,COG's:Bonsai Tools,12100 · Inventory Asset,10,Tool,2,each (ea),Count in each,5,,,,,,
Active,Inventory Part,BT05,Tool,Tax,46000 · Sales Income,COG's:Bonsai Tools,12100 · Inventory Asset,6,Tool,4,each (ea),Count in each,5,,,,,,
Active,Inventory Part,BTA1,Japanese Azalea & Bud Bonsai Shear,Tax,Tools:Japanese Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,Japanese Azalea & Bud Bonsai Shear,0,each (ea),Count in each,9,Tokorozawa Uekibachi Center Ltd.,,23.95,0,,
Active,Inventory Part,BTA3,Professional Grade Bonsai Shears - Azalea Style (A3),Non,Tools:Japanese Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,Professional Grade Bonsai Shears - Azalea Style (A3),10,each (ea),Count in each,7.79,Tokorozawa Uekibachi Center Ltd.,,24.95,0,,
Active,Inventory Part,BTA4,Japanese Bonsai Shears Carbon Steel,Non,Tools:Japanese Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,Japanese Bonsai Shears Carbon Steel,13,each (ea),Count in each,7.79,Tokorozawa Uekibachi Center Ltd.,,23.75,,A-4,
Active,Inventory Part,BTA5,Professional Grade Bonsai Shears (A5),Tax,Tools:Japanese Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,Professional Grade Bonsai Shears (A5),0,each (ea),Count in each,7.9,Tokorozawa Uekibachi Center Ltd.,,24.95,0,,
Active,Inventory Part,BTA9,Hori Hori Knife (A9),Non,Tools:Japanese Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,Hori Hori Knife (A9),1157,each (ea),Count in each,3.3,Yangjiang Huihesheng Trading Co Ltd,,24.95,61,,
Active,Inventory Part,BTC11,Prof. Grade Concave Cutter (C11),Tax,Tools:Japanese Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,Prof. Grade Concave Cutter (C11),4,each (ea),Count in each,33,Tokorozawa Uekibachi Center Ltd.,,44.95,0,,
Active,Inventory Part,BTD5,Traditional Bonsai Wire Cutter (D5),Non,Tools:Japanese Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,Traditional Bonsai Wire Cutter (D5),14,each (ea),Count in each,27.2,Tokorozawa Uekibachi Center Ltd.,,44.95,0,,
Active,Inventory Part,BTD9,Master Grade Jin Pliers (D9),Non,Tools:Japanese Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,Master Grade Jin Pliers (D9),2,each (ea),Count in each,22.475,Tokorozawa Uekibachi Center Ltd.,,44.95,0,,
Active,Inventory Part,BTKN11,Kaneshin Scissors #11,Non,Tools:Kaneshin,COG's:Bonsai Tools,12100 · Inventory Asset,0,Kaneshin Scissors #11,2,each (ea),Count in each,33.97,Kaneshin Cutlery Mfg.,,,,11,
Active,Inventory Part,BTKN34G,Kaneshin No 34G Bud Shears,Tax,Tools:Kaneshin,COG's:Bonsai Tools,12100 · Inventory Asset,0,Kaneshin No 34G Bud Shears,3,each (ea),Count in each,23.16,Kaneshin Cutlery Mfg.,,64.95,,34G,
Active,Inventory Part,BTKN36B,Kaneshin No 36B Bonsai Scissors,Non,Tools:Kaneshin,COG's:Bonsai Tools,12100 · Inventory Asset,0,Kaneshin No 36B Bonsai Scissors,6,each (ea),Count in each,21.232,Kaneshin Cutlery Mfg.,,,,36B,
Active,Inventory Part,BTKN40E,Kaneshin No 40E Bonsai Scissors,Non,Tools:Kaneshin,COG's:Bonsai Tools,12100 · Inventory Asset,0,Kaneshin No 40E Bonsai Scissors,4,each (ea),Count in each,16.561,Kaneshin Cutlery Mfg.,,,,40E,
Active,Inventory Part,BTKN40F,Kaneshin No 40F Butterfly Root Shears,Tax,Tools:Kaneshin,COG's:Bonsai Tools,12100 · Inventory Asset,0,Kaneshin No 40F Butterfly Root Shears,8,each (ea),Count in each,20.42,Kaneshin Cutlery Mfg.,,79.95,,40F,
Active,Inventory Part,BTKN40J,Kaneshin No 40J Butterfly Root Shears,Tax,Tools:Kaneshin,COG's:Bonsai Tools,12100 · Inventory Asset,0,Kaneshin No 40J Butterfly Root Shears,11,each (ea),Count in each,17.21,Kaneshin Cutlery Mfg.,,94.95,,40J,
Active,Inventory Part,BTKN49,Kaneshin Pliers #49,Non,Tools:Kaneshin,COG's:Bonsai Tools,12100 · Inventory Asset,0,Kaneshin Pliers #49,3,each (ea),Count in each,27.87,Kaneshin Cutlery Mfg.,,,,49,
Active,Inventory Part,BTKN511,Kaneshin No 511 Wire Cutters,Non,Tools:Kaneshin,COG's:Bonsai Tools,12100 · Inventory Asset,0,Kaneshin No 511 Wire Cutters,2,each (ea),Count in each,33.97,Kaneshin Cutlery Mfg.,,54.95,0,511,
Active,Inventory Part,BTKN58,Keneshin Angled Pine Needle Tweezers,Non,Tools:Kaneshin,COG's:Bonsai Tools,12100 · Inventory Asset,0,Keneshin Angled Pine Needle Tweezers,9,each (ea),Count in each,6.8135,Kaneshin Cutlery Mfg.,,36.95,,58,
Active,Inventory Part,BTM1,3-Prong Carbon Steel Root Rake & Spatula,Tax,Tools:Secondary Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,3-Prong Carbon Steel Root Rake & Spatula,0,each (ea),Count in each,1.95,,,8.95,0,,
Active,Inventory Part,BTM10,1-Prong Root Hook With Red Handle,Non,Tools:Secondary Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,1-Prong Root Hook With Red Handle,11,each (ea),Count in each,2.5,Tokorozawa Uekibachi Center Ltd.,,8.95,0,,
Active,Inventory Part,BTM12,2-Prong Root Rake (M12),Non,Tools:Tinyroots - Individual,COG's:Bonsai Tools,12100 · Inventory Asset,0,2-Prong Root Rake (M12),91,each (ea),Count in each,2.7,Tokorozawa Uekibachi Center Ltd.,,18.95,12,,
Active,Inventory Part,BTM5,Tinyroots-Root Rake & Tweezers (M5),Non,Tools:Tinyroots - Individual,COG's:Bonsai Tools,12100 · Inventory Asset,0,Tinyroots-Root Rake & Tweezers (M5),260,each (ea),Count in each,2.7,Tokorozawa Uekibachi Center Ltd.,,14.95,18,,
Active,Inventory Part,BTM9,Tinyroots-Root Rake & Spatula (M9),Non,Tools:Secondary Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,Tinyroots-Root Rake & Spatula (M9),567,each (ea),Count in each,2.7,Tokorozawa Uekibachi Center Ltd.,,13.95,22,,
Active,Inventory Part,BTOK304,Real Imported Okatsune Bud Trimming Shears,Non,46000 · Sales Income,COG's:Bonsai Tools,12100 · Inventory Asset,0,Real Imported Okatsune Bud Trimming Shears,5,each (ea),Count in each,14.95,,,29.95,,,
Active,Inventory Part,BTR1,Japanese Pine Needle Tweezers (R1),Tax,Tools:Japanese Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,Japanese Pine Needle Tweezers (R1),4,each (ea),Count in each,19,Tokorozawa Uekibachi Center Ltd.,,34,,,
Active,Inventory Part,BTR3,Needle Tweezer & Spatula,Non,Tools:Japanese Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,Needle Tweezer & Spatula,55,each (ea),Count in each,13.97,Tokorozawa Uekibachi Center Ltd.,,19.95,,,
Active,Inventory Part,BTV4,Brass Bonsai Brush (V4),Tax,Supplies:Brushes,COG's:Supplies,12100 · Inventory Asset,0,Brass Bonsai Brush (V4),14,each (ea),Count in each,8,Tokorozawa Uekibachi Center Ltd.,,11.95,0,,
Active,Inventory Part,BTV4A,Nylon Brush,Non,46000 · Sales Income,COG's:Supplies,12100 · Inventory Asset,0,Nylon Brush,3,each (ea),Count in each,8.5,,,20.95,,,
Active,Inventory Part,BTV5,Steel Bonsai Brush (V5),Non,46000 · Sales Income,COG's:Bonsai Tools,12100 · Inventory Asset,0,Steel Bonsai Brush (V5),18,each (ea),Count in each,6,Tokorozawa Uekibachi Center Ltd.,,11.95,0,,
Active,Inventory Part,C-JP28-4,Round Tokoname Bonsai Pot (C-jp28-4),Tax,Pots:Japanese Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Round Tokoname Bonsai Pot (C-jp28-4),0,each (ea),Count in each,2.4,,,15.48,0,,
Active,Inventory Part,C-JP28-9,Glazed Round Tokoname Bonsai Pot (C-jp28-9),Tax,Pots:Japanese Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Glazed Round Tokoname Bonsai Pot (C-jp28-9),61,each (ea),Count in each,4.7,,,17.88,0,,
Active,Inventory Part,C-OIL,8oz Kurobara Camellia Oil,Non,Tools,COG's:Bonsai Tools,12100 · Inventory Asset,0,8oz Kurobara Camellia Oil,10,each (ea),Count in each,6,Tokorozawa Uekibachi Center Ltd.,,27.95,,TO-2,
Active,Inventory Part,CALENDAR2025,Bonsai Calendar 2025,Tax,Decor:Miscellaneous,COG's:Decor:Misc,12100 · Inventory Asset,0,Bonsai Calendar 2025,157,each (ea),Count in each,8.6,,,0,,,
Active,Inventory Part,CL-014,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.09,Clayton Lanphear,,65,,,
Active,Inventory Part,CL-015,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.09,Clayton Lanphear,,65,,,
Active,Inventory Part,CL-016,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.09,Clayton Lanphear,,65,,,
Active,Inventory Part,CL-046,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,55,,,
Active,Inventory Part,CL-048,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,55,,,
Active,Inventory Part,CL-049,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,55,,,
Active,Inventory Part,CL-051,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,55,,,
Active,Inventory Part,CL-053,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,55,,,
Active,Inventory Part,CL-054,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,55,,,
Active,Inventory Part,CL-065,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,55,,,
Active,Inventory Part,CL-072,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,45,,,
Active,Inventory Part,CL-074,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,45,,,
Active,Inventory Part,CL-080,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,45,,,
Active,Inventory Part,CL-091,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,45,,,
Active,Inventory Part,CL-092,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,45,,,
Active,Inventory Part,CL-096,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,45,,,
Active,Inventory Part,CL-098,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,45,,,
Active,Inventory Part,CL-099,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,45,,,
Active,Inventory Part,CL-100,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,45,,,
Active,Inventory Part,CL-112,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,40,,,
Active,Inventory Part,CL-114,Clayton Lanphear Pot,Tax,Pots:Handmade Pots,COG's:Bonsai Pots,12100 · Inventory Asset,0,Clayton Lanphear Pot,1,each (ea),Count in each,19.26,Clayton Lanphear,,40,,,
Active,Inventory Part,CT-001,Cory Thibault Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault Pot,1,each (ea),Count in each,27,Cory Thibault,,45,,,
Active,Inventory Part,CT-002,Cory Thibault Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault Pot,1,each (ea),Count in each,24,Cory Thibault,,40,,,
Active,Inventory Part,CT-003,Cory Thibault Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault Pot,1,each (ea),Count in each,21,Cory Thibault,,35,,,
Active,Inventory Part,CT-005,Cory Thibault Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault Pot,1,each (ea),Count in each,21,Cory Thibault,,35,,,
Active,Inventory Part,CT-006,Cory Thibault Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault Pot,1,each (ea),Count in each,24,Cory Thibault,,40,,,
Active,Inventory Part,CT-008,Cory Thibault Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault Pot,1,each (ea),Count in each,27,Cory Thibault,,45,,,
Active,Inventory Part,CT-009,Cory Thibault Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault Pot,1,each (ea),Count in each,33,Cory Thibault,,55,,,
Active,Inventory Part,CT-010,Cory Thibault Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault Pot,1,each (ea),Count in each,33,Cory Thibault,,55,,,
Active,Inventory Part,CT-011,Cory Thibault Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault Pot,1,each (ea),Count in each,27,Cory Thibault,,45,,,
Active,Inventory Part,CT-012,Cory Thibault Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault Pot,1,each (ea),Count in each,18,Cory Thibault,,30,,,
Active,Inventory Part,CT-013,Cory Thibault Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault Pot,1,each (ea),Count in each,18,Cory Thibault,,30,,,
Active,Inventory Part,CT-014,Cory Thibault Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault Pot,1,each (ea),Count in each,21,Cory Thibault,,35,,,
Active,Inventory Part,CT-015,Cory Thibault Pot,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault Pot,1,each (ea),Count in each,12,Cory Thibault,,20,,,
Active,Inventory Part,CT-016,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,51,Cory Thibault,,85,,,
Active,Inventory Part,CT-017,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,24,Cory Thibault,,40,,,
Active,Inventory Part,CT-018,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,18,Cory Thibault,,30,,,
Active,Inventory Part,CT-019,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,15,Cory Thibault,,25,,,
Active,Inventory Part,CT-020,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,21,Cory Thibault,,35,,,
Active,Inventory Part,CT-021,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,18,Cory Thibault,,30,,,
Active,Inventory Part,CT-022,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,18,Cory Thibault,,30,,,
Active,Inventory Part,CT-023,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,15,Cory Thibault,,25,,,
Active,Inventory Part,CT-024,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,15,Cory Thibault,,25,,,
Active,Inventory Part,CT-025,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,15,Cory Thibault,,25,,,
Active,Inventory Part,CT-026,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,21,Cory Thibault,,35,,,
Active,Inventory Part,CT-027,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,30,Cory Thibault,,50,,,
Active,Inventory Part,CT-028,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,30,Cory Thibault,,50,,,
Active,Inventory Part,CT-030,Cory Thibault,Tax,Consignment Sales,COG's:Supplies,12100 · Inventory Asset,0,Cory Thibault,1,each (ea),Count in each,21,Cory Thibault,,35,,,
Active,Inventory Part,CWIRE-10,Copper Bonsai Wire [#10],Non,Supplies:Wire,COG's:Supplies,12100 · Inventory Asset,0,Copper Bonsai Wire [#10],1,each (ea),Count in each,27,Peter Tea Bonsai,,44,,,
Active,Inventory Part,CWIRE-14,Copper Bonsai Wire [#14],Non,Supplies:Wire,COG's:Supplies,12100 · Inventory Asset,0,Copper Bonsai Wire [#14],3,each (ea),Count in each,27,Peter Tea Bonsai,,32,,,
Active,Inventory Part,CWIRE-18,Copper Bonsai Wire [#18],Non,Supplies:Wire,COG's:Supplies,12100 · Inventory Asset,0,Copper Bonsai Wire [#18],2,each (ea),Count in each,20.7,Peter Tea Bonsai,,24,,,
Active,Inventory Part,CWIRE-20,Copper Bonsai Wire [#20],Non,Supplies:Wire,COG's:Supplies,12100 · Inventory Asset,0,Copper Bonsai Wire [#20],3,each (ea),Count in each,14.4,Peter Tea Bonsai,,20,,,
Active,Inventory Part,CWIRE-22,Copper Bonsai Wire [#22],Non,Supplies:Wire,COG's:Supplies,12100 · Inventory Asset,0,Copper Bonsai Wire [#22],2,each (ea),Count in each,12.6,Peter Tea Bonsai,,20,,,
Active,Inventory Part,CWIRE-6,Copper Bonsai Wire [#6],Non,Supplies:Wire,COG's:Supplies,12100 · Inventory Asset,0,Copper Bonsai Wire [#6],2,each (ea),Count in each,27.9,Peter Tea Bonsai,,55,,,
Active,Inventory Part,DAS-005,Statue,Non,Decor,COG's:Decor:Misc,12100 · Inventory Asset,0,Statue,1,each (ea),Count in each,87.5,,,125,,,
Active,Inventory Part,DAS-009,Statue,Non,Decor,COG's:Decor:Misc,12100 · Inventory Asset,0,Statue,2,each (ea),Count in each,47.6,,,68,,,
Active,Inventory Part,DCR-02LA,Tall Plant Stand,Non,Decor:Asia West,COG's:Decor:Misc,12100 · Inventory Asset,0,Tall Plant Stand,1,each (ea),Count in each,33.14,Asia West,,95,,,
Active,Inventory Part,DCR-02ME,Tall Plant Stand,Non,Decor:Asia West,COG's:Decor:Misc,12100 · Inventory Asset,0,Tall Plant Stand,1,each (ea),Count in each,26.16,Asia West,,75,,,
Active,Inventory Part,DCR-05,Root Stump Stool,Non,Decor:Asia West,COG's:Decor:Misc,12100 · Inventory Asset,0,Root Stump Stool,3,each (ea),Count in each,135,Asia West,,295,,,
Active,Inventory Part,DCR-06,Primitive Root Plant Stand,Non,Decor:Asia West,COG's:Decor:Misc,12100 · Inventory Asset,0,Primitive Root Plant Stand,1,each (ea),Count in each,85,Asia West,,260,,,
Active,Inventory Part,DCR-07,Block Style Stool,Non,Decor:Asia West,COG's:Decor:Misc,12100 · Inventory Asset,0,Block Style Stool,3,each (ea),Count in each,135,Asia West,,295,,,
Active,Inventory Part,DCR-11,Pig Planters,Non,Decor:Asia West,COG's:Decor:Misc,12100 · Inventory Asset,0,Pig Planters,4,each (ea),Count in each,27.5,Asia West,,72,,,
